0,NameError,name 'grader' is not defined,0,,2022-02-11 13:32:59.565049,"[('display(grader.check(test))', 3)]","['Traceback (most recent call last):', '  File ""/opt/conda/lib/python3.9/site-packages/IPython/core/interactiveshell.py"", line 3251, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""/tmp/ipykernel_294/1374029256.py"", line 3, in <module>', '    display(grader.check(test))', ""NameError: name 'grader' is not defined""]"
1,NameError,name 'grader' is not defined,0,,2022-02-11 13:33:00.175496,"[('grader.export(pdf=False)', 2)]","['Traceback (most recent call last):', '  File ""/opt/conda/lib/python3.9/site-packages/IPython/core/interactiveshell.py"", line 3251, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""/tmp/ipykernel_294/209285916.py"", line 2, in <module>', '    grader.export(pdf=False)', ""NameError: name 'grader' is not defined""]"
2,NameError,name 'grader' is not defined,0,,2022-02-11 13:38:19.698441,"[('display(grader.check(test))', 3)]","['Traceback (most recent call last):', '  File ""/opt/conda/lib/python3.9/site-packages/IPython/core/interactiveshell.py"", line 3251, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""/tmp/ipykernel_679/1374029256.py"", line 3, in <module>', '    display(grader.check(test))', ""NameError: name 'grader' is not defined""]"
3,NameError,name 'grader' is not defined,0,,2022-02-11 13:38:20.348137,"[('grader.export(pdf=False)', 2)]","['Traceback (most recent call last):', '  File ""/opt/conda/lib/python3.9/site-packages/IPython/core/interactiveshell.py"", line 3251, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""/tmp/ipykernel_679/209285916.py"", line 2, in <module>', '    grader.export(pdf=False)', ""NameError: name 'grader' is not defined""]"
